생산량,년도,지역,작물명,단위
10964.0,2014,광주광역시,시설토마토,톤
14751.0,2015,광주광역시,시설토마토,톤
10382.0,2016,광주광역시,시설토마토,톤
9751.0,2017,광주광역시,시설토마토,톤
11753.0,2018,광주광역시,시설토마토,톤
7722.0,2019,광주광역시,시설토마토,톤
6629.0,2020,광주광역시,시설토마토,톤
10251.0,2021,광주광역시,시설토마토,톤
11706.0,2022,광주광역시,시설토마토,톤
174.0,2018,대전광역시,수박,톤
9.0,2019,대전광역시,수박,톤
17.0,2020,대전광역시,수박,톤
60.0,2021,대전광역시,수박,톤
109.0,2022,대전광역시,수박,톤
5.0,2018,대전광역시,노지수박,톤
9.0,2019,대전광역시,노지수박,톤
17.0,2020,대전광역시,노지수박,톤
48.0,2021,대전광역시,노지수박,톤
53.0,2022,대전광역시,노지수박,톤
169.0,2018,대전광역시,시설수박,톤
12.0,2021,대전광역시,시설수박,톤
56.0,2022,대전광역시,시설수박,톤
27.0,2015,대전광역시,참외,톤
4.0,2017,대전광역시,참외,톤
19.0,2018,대전광역시,참외,톤
5.0,2019,대전광역시,참외,톤
13.0,2020,대전광역시,참외,톤
14.0,2021,대전광역시,참외,톤
34.0,2022,대전광역시,참외,톤
4.0,2017,대전광역시,노지참외,톤
2.0,2018,대전광역시,노지참외,톤
5.0,2019,대전광역시,노지참외,톤
12.0,2020,대전광역시,노지참외,톤
11.0,2021,대전광역시,노지참외,톤
30.0,2022,대전광역시,노지참외,톤
27.0,2015,대전광역시,시설참외,톤
17.0,2018,대전광역시,시설참외,톤
1.0,2020,대전광역시,시설참외,톤
3.0,2021,대전광역시,시설참외,톤
4.0,2022,대전광역시,시설참외,톤
544.0,2014,대전광역시,딸기,톤
181.0,2015,대전광역시,딸기,톤
63.0,2017,대전광역시,딸기,톤
5.0,2019,대전광역시,딸기,톤
220.0,2021,대전광역시,딸기,톤
212.0,2022,대전광역시,딸기,톤
2.0,2017,대전광역시,노지딸기,톤
3.0,2019,대전광역시,노지딸기,톤
12.0,2021,대전광역시,노지딸기,톤
4.0,2022,대전광역시,노지딸기,톤
544.0,2014,대전광역시,시설딸기,톤
181.0,2015,대전광역시,시설딸기,톤
61.0,2017,대전광역시,시설딸기,톤
2.0,2019,대전광역시,시설딸기,톤
208.0,2021,대전광역시,시설딸기,톤
208.0,2022,대전광역시,시설딸기,톤
5358.0,2013,대전광역시,오이,톤
4711.0,2014,대전광역시,오이,톤
5987.0,2015,대전광역시,오이,톤
1725.0,2016,대전광역시,오이,톤
1532.0,2017,대전광역시,오이,톤
1358.0,2018,대전광역시,오이,톤
1621.0,2019,대전광역시,오이,톤
1916.0,2020,대전광역시,오이,톤
2390.0,2021,대전광역시,오이,톤
2255.0,2022,대전광역시,오이,톤
280.0,2014,대전광역시,노지오이,톤
53.0,2016,대전광역시,노지오이,톤
48.0,2017,대전광역시,노지오이,톤
6.0,2018,대전광역시,노지오이,톤
51.0,2019,대전광역시,노지오이,톤
25.0,2020,대전광역시,노지오이,톤
78.0,2021,대전광역시,노지오이,톤
140.0,2022,대전광역시,노지오이,톤
5358.0,2013,대전광역시,시설오이,톤
4431.0,2014,대전광역시,시설오이,톤
5987.0,2015,대전광역시,시설오이,톤
1672.0,2016,대전광역시,시설오이,톤
1484.0,2017,대전광역시,시설오이,톤
1352.0,2018,대전광역시,시설오이,톤
1570.0,2019,대전광역시,시설오이,톤
1891.0,2020,대전광역시,시설오이,톤
2312.0,2021,대전광역시,시설오이,톤
2115.0,2022,대전광역시,시설오이,톤
221.0,2013,대전광역시,호박,톤
933.0,2014,대전광역시,호박,톤
362.0,2015,대전광역시,호박,톤
578.0,2016,대전광역시,호박,톤
333.0,2017,대전광역시,호박,톤
230.0,2018,대전광역시,호박,톤
765.0,2019,대전광역시,호박,톤
1210.0,2020,대전광역시,호박,톤
1241.0,2021,대전광역시,호박,톤
1157.0,2022,대전광역시,호박,톤
221.0,2013,대전광역시,노지호박,톤
477.0,2014,대전광역시,노지호박,톤
362.0,2015,대전광역시,노지호박,톤
541.0,2016,대전광역시,노지호박,톤
85.0,2017,대전광역시,노지호박,톤
89.0,2018,대전광역시,노지호박,톤
567.0,2019,대전광역시,노지호박,톤
967.0,2020,대전광역시,노지호박,톤
1214.0,2021,대전광역시,노지호박,톤
1118.0,2022,대전광역시,노지호박,톤
456.0,2014,대전광역시,시설호박,톤
37.0,2016,대전광역시,시설호박,톤
248.0,2017,대전광역시,시설호박,톤
141.0,2018,대전광역시,시설호박,톤
198.0,2019,대전광역시,시설호박,톤
243.0,2020,대전광역시,시설호박,톤
27.0,2021,대전광역시,시설호박,톤
39.0,2022,대전광역시,시설호박,톤
3260.0,2013,대전광역시,토마토,톤
1811.0,2014,대전광역시,토마토,톤
476.0,2015,대전광역시,토마토,톤
2066.0,2016,대전광역시,토마토,톤
1304.0,2017,대전광역시,토마토,톤
880.0,2018,대전광역시,토마토,톤
1692.0,2019,대전광역시,토마토,톤
1397.0,2020,대전광역시,토마토,톤
1210.0,2021,대전광역시,토마토,톤
1700.0,2022,대전광역시,토마토,톤
3260.0,2013,대전광역시,시설토마토,톤
1811.0,2014,대전광역시,시설토마토,톤
476.0,2015,대전광역시,시설토마토,톤
2066.0,2016,대전광역시,시설토마토,톤
1304.0,2017,대전광역시,시설토마토,톤
880.0,2018,대전광역시,시설토마토,톤
1692.0,2019,대전광역시,시설토마토,톤
1397.0,2020,대전광역시,시설토마토,톤
1210.0,2021,대전광역시,시설토마토,톤
1700.0,2022,대전광역시,시설토마토,톤
35.0,2014,울산광역시,수박,톤
39.0,2015,울산광역시,수박,톤
41.0,2016,울산광역시,수박,톤
38.0,2017,울산광역시,수박,톤
166.0,2018,울산광역시,수박,톤
168.0,2019,울산광역시,수박,톤
168.0,2020,울산광역시,수박,톤
254.0,2021,울산광역시,수박,톤
394.0,2022,울산광역시,수박,톤
35.0,2014,울산광역시,노지수박,톤
39.0,2015,울산광역시,노지수박,톤
38.0,2017,울산광역시,노지수박,톤
163.0,2018,울산광역시,노지수박,톤
168.0,2019,울산광역시,노지수박,톤
124.0,2020,울산광역시,노지수박,톤
253.0,2021,울산광역시,노지수박,톤
393.0,2022,울산광역시,노지수박,톤
41.0,2016,울산광역시,시설수박,톤
3.0,2018,울산광역시,시설수박,톤
44.0,2020,울산광역시,시설수박,톤
1.0,2021,울산광역시,시설수박,톤
1.0,2022,울산광역시,시설수박,톤
24.0,2013,울산광역시,참외,톤
42.0,2016,울산광역시,참외,톤
46.0,2017,울산광역시,참외,톤
29.0,2018,울산광역시,참외,톤
35.0,2019,울산광역시,참외,톤
18.0,2020,울산광역시,참외,톤
76.0,2021,울산광역시,참외,톤
49.0,2022,울산광역시,참외,톤
24.0,2013,울산광역시,노지참외,톤
42.0,2016,울산광역시,노지참외,톤
43.0,2017,울산광역시,노지참외,톤
29.0,2018,울산광역시,노지참외,톤
35.0,2019,울산광역시,노지참외,톤
18.0,2020,울산광역시,노지참외,톤
62.0,2021,울산광역시,노지참외,톤
49.0,2022,울산광역시,노지참외,톤
3.0,2017,울산광역시,시설참외,톤
14.0,2021,울산광역시,시설참외,톤
271.0,2016,울산광역시,딸기,톤
324.0,2017,울산광역시,딸기,톤
393.0,2018,울산광역시,딸기,톤
410.0,2019,울산광역시,딸기,톤
471.0,2020,울산광역시,딸기,톤
63.0,2021,울산광역시,딸기,톤
55.0,2022,울산광역시,딸기,톤
10.0,2017,울산광역시,노지딸기,톤
41.0,2018,울산광역시,노지딸기,톤
29.0,2019,울산광역시,노지딸기,톤
56.0,2020,울산광역시,노지딸기,톤
63.0,2021,울산광역시,노지딸기,톤
55.0,2022,울산광역시,노지딸기,톤
271.0,2016,울산광역시,시설딸기,톤
314.0,2017,울산광역시,시설딸기,톤
352.0,2018,울산광역시,시설딸기,톤
381.0,2019,울산광역시,시설딸기,톤
415.0,2020,울산광역시,시설딸기,톤
167.0,2013,울산광역시,오이,톤
313.0,2014,울산광역시,오이,톤
210.0,2015,울산광역시,오이,톤
48.0,2016,울산광역시,오이,톤
125.0,2017,울산광역시,오이,톤
284.0,2018,울산광역시,오이,톤
301.0,2019,울산광역시,오이,톤
83.0,2020,울산광역시,오이,톤
393.0,2021,울산광역시,오이,톤
470.0,2022,울산광역시,오이,톤
28.0,2013,울산광역시,노지오이,톤
46.0,2014,울산광역시,노지오이,톤
23.0,2015,울산광역시,노지오이,톤
43.0,2017,울산광역시,노지오이,톤
92.0,2018,울산광역시,노지오이,톤
68.0,2019,울산광역시,노지오이,톤
83.0,2020,울산광역시,노지오이,톤
212.0,2021,울산광역시,노지오이,톤
237.0,2022,울산광역시,노지오이,톤
139.0,2013,울산광역시,시설오이,톤
267.0,2014,울산광역시,시설오이,톤
187.0,2015,울산광역시,시설오이,톤
48.0,2016,울산광역시,시설오이,톤
82.0,2017,울산광역시,시설오이,톤
192.0,2018,울산광역시,시설오이,톤
233.0,2019,울산광역시,시설오이,톤
181.0,2021,울산광역시,시설오이,톤
233.0,2022,울산광역시,시설오이,톤
1034.0,2013,울산광역시,호박,톤
367.0,2014,울산광역시,호박,톤
413.0,2015,울산광역시,호박,톤
550.0,2016,울산광역시,호박,톤
1097.0,2017,울산광역시,호박,톤
1437.0,2018,울산광역시,호박,톤
1397.0,2019,울산광역시,호박,톤
1304.0,2020,울산광역시,호박,톤
1427.0,2021,울산광역시,호박,톤
1302.0,2022,울산광역시,호박,톤
874.0,2013,울산광역시,노지호박,톤
367.0,2014,울산광역시,노지호박,톤
413.0,2015,울산광역시,노지호박,톤
497.0,2016,울산광역시,노지호박,톤
1092.0,2017,울산광역시,노지호박,톤
1436.0,2018,울산광역시,노지호박,톤
1397.0,2019,울산광역시,노지호박,톤
1304.0,2020,울산광역시,노지호박,톤
1425.0,2021,울산광역시,노지호박,톤
1301.0,2022,울산광역시,노지호박,톤
160.0,2013,울산광역시,시설호박,톤
53.0,2016,울산광역시,시설호박,톤
5.0,2017,울산광역시,시설호박,톤
1.0,2018,울산광역시,시설호박,톤
2.0,2021,울산광역시,시설호박,톤
1.0,2022,울산광역시,시설호박,톤
1601.0,2013,울산광역시,토마토,톤
1571.0,2014,울산광역시,토마토,톤
2094.0,2015,울산광역시,토마토,톤
498.0,2016,울산광역시,토마토,톤
622.0,2017,울산광역시,토마토,톤
117.0,2018,울산광역시,토마토,톤
356.0,2019,울산광역시,토마토,톤
106.0,2020,울산광역시,토마토,톤
1913.0,2021,울산광역시,토마토,톤
1653.0,2022,울산광역시,토마토,톤
1601.0,2013,울산광역시,시설토마토,톤
1571.0,2014,울산광역시,시설토마토,톤
2094.0,2015,울산광역시,시설토마토,톤
498.0,2016,울산광역시,시설토마토,톤
622.0,2017,울산광역시,시설토마토,톤
117.0,2018,울산광역시,시설토마토,톤
356.0,2019,울산광역시,시설토마토,톤
106.0,2020,울산광역시,시설토마토,톤
1913.0,2021,울산광역시,시설토마토,톤
1653.0,2022,울산광역시,시설토마토,톤
3412.0,2016,세종특별자치시,수박,톤
6401.0,2017,세종특별자치시,수박,톤
3741.0,2018,세종특별자치시,수박,톤
7212.0,2019,세종특별자치시,수박,톤
5181.0,2020,세종특별자치시,수박,톤
4440.0,2021,세종특별자치시,수박,톤
3658.0,2022,세종특별자치시,수박,톤
443.0,2016,세종특별자치시,노지수박,톤
136.0,2017,세종특별자치시,노지수박,톤
119.0,2018,세종특별자치시,노지수박,톤
882.0,2019,세종특별자치시,노지수박,톤
737.0,2020,세종특별자치시,노지수박,톤
22.0,2021,세종특별자치시,노지수박,톤
37.0,2022,세종특별자치시,노지수박,톤
2969.0,2016,세종특별자치시,시설수박,톤
6265.0,2017,세종특별자치시,시설수박,톤
3622.0,2018,세종특별자치시,시설수박,톤
6330.0,2019,세종특별자치시,시설수박,톤
4444.0,2020,세종특별자치시,시설수박,톤
4418.0,2021,세종특별자치시,시설수박,톤
3621.0,2022,세종특별자치시,시설수박,톤
27.0,2016,세종특별자치시,참외,톤
730.0,2017,세종특별자치시,참외,톤
33.0,2018,세종특별자치시,참외,톤
49.0,2019,세종특별자치시,참외,톤
15.0,2020,세종특별자치시,참외,톤
10.0,2021,세종특별자치시,참외,톤
5.0,2022,세종특별자치시,참외,톤
22.0,2017,세종특별자치시,노지참외,톤
32.0,2018,세종특별자치시,노지참외,톤
49.0,2019,세종특별자치시,노지참외,톤
8.0,2020,세종특별자치시,노지참외,톤
6.0,2021,세종특별자치시,노지참외,톤
5.0,2022,세종특별자치시,노지참외,톤
27.0,2016,세종특별자치시,시설참외,톤
708.0,2017,세종특별자치시,시설참외,톤
1.0,2018,세종특별자치시,시설참외,톤
7.0,2020,세종특별자치시,시설참외,톤
4.0,2021,세종특별자치시,시설참외,톤
633.0,2016,세종특별자치시,딸기,톤
957.0,2017,세종특별자치시,딸기,톤
557.0,2018,세종특별자치시,딸기,톤
463.0,2019,세종특별자치시,딸기,톤
146.0,2020,세종특별자치시,딸기,톤
694.0,2021,세종특별자치시,딸기,톤
983.0,2022,세종특별자치시,딸기,톤
1.0,2017,세종특별자치시,노지딸기,톤
97.0,2018,세종특별자치시,노지딸기,톤
1.0,2021,세종특별자치시,노지딸기,톤
1.0,2022,세종특별자치시,노지딸기,톤
633.0,2016,세종특별자치시,시설딸기,톤
956.0,2017,세종특별자치시,시설딸기,톤
460.0,2018,세종특별자치시,시설딸기,톤
463.0,2019,세종특별자치시,시설딸기,톤
146.0,2020,세종특별자치시,시설딸기,톤
693.0,2021,세종특별자치시,시설딸기,톤
982.0,2022,세종특별자치시,시설딸기,톤
2484.0,2016,세종특별자치시,오이,톤
1571.0,2017,세종특별자치시,오이,톤
3916.0,2018,세종특별자치시,오이,톤
2100.0,2019,세종특별자치시,오이,톤
2000.0,2020,세종특별자치시,오이,톤
7925.0,2021,세종특별자치시,오이,톤
9638.0,2022,세종특별자치시,오이,톤
37.0,2016,세종특별자치시,노지오이,톤
10.0,2017,세종특별자치시,노지오이,톤
8.0,2018,세종특별자치시,노지오이,톤
33.0,2019,세종특별자치시,노지오이,톤
59.0,2020,세종특별자치시,노지오이,톤
737.0,2021,세종특별자치시,노지오이,톤
14.0,2022,세종특별자치시,노지오이,톤
2447.0,2016,세종특별자치시,시설오이,톤
1561.0,2017,세종특별자치시,시설오이,톤
3908.0,2018,세종특별자치시,시설오이,톤
2067.0,2019,세종특별자치시,시설오이,톤
1941.0,2020,세종특별자치시,시설오이,톤
7188.0,2021,세종특별자치시,시설오이,톤
9624.0,2022,세종특별자치시,시설오이,톤
176.0,2016,세종특별자치시,호박,톤
185.0,2017,세종특별자치시,호박,톤
309.0,2018,세종특별자치시,호박,톤
304.0,2019,세종특별자치시,호박,톤
480.0,2020,세종특별자치시,호박,톤
964.0,2021,세종특별자치시,호박,톤
376.0,2022,세종특별자치시,호박,톤
176.0,2016,세종특별자치시,노지호박,톤
61.0,2017,세종특별자치시,노지호박,톤
107.0,2018,세종특별자치시,노지호박,톤
187.0,2019,세종특별자치시,노지호박,톤
374.0,2020,세종특별자치시,노지호박,톤
964.0,2021,세종특별자치시,노지호박,톤
354.0,2022,세종특별자치시,노지호박,톤
124.0,2017,세종특별자치시,시설호박,톤
202.0,2018,세종특별자치시,시설호박,톤
117.0,2019,세종특별자치시,시설호박,톤
106.0,2020,세종특별자치시,시설호박,톤
22.0,2022,세종특별자치시,시설호박,톤
1484.0,2016,세종특별자치시,토마토,톤
942.0,2017,세종특별자치시,토마토,톤
636.0,2018,세종특별자치시,토마토,톤
649.0,2019,세종특별자치시,토마토,톤
979.0,2020,세종특별자치시,토마토,톤
1244.0,2021,세종특별자치시,토마토,톤
2542.0,2022,세종특별자치시,토마토,톤
1484.0,2016,세종특별자치시,시설토마토,톤
942.0,2017,세종특별자치시,시설토마토,톤
636.0,2018,세종특별자치시,시설토마토,톤
649.0,2019,세종특별자치시,시설토마토,톤
979.0,2020,세종특별자치시,시설토마토,톤
1244.0,2021,세종특별자치시,시설토마토,톤
2542.0,2022,세종특별자치시,시설토마토,톤
5235.0,2013,경기도,수박,톤
8785.0,2014,경기도,수박,톤
8010.0,2015,경기도,수박,톤
4979.0,2016,경기도,수박,톤
4124.0,2017,경기도,수박,톤
3511.0,2018,경기도,수박,톤
5870.0,2019,경기도,수박,톤
6981.0,2020,경기도,수박,톤
11404.0,2021,경기도,수박,톤
8651.0,2022,경기도,수박,톤
340.0,2013,경기도,노지수박,톤
